MPRN,Meter Serial Number,Read Value,Read Type,Read Date and End Time
10307679119,000000000023705340,0.5500,Active Import Interval (kWh),30-06-2024 01:00
10307679119,000000000023705340,0.4760,Active Import Interval (kWh),30-06-2024 00:30
10307679119,000000000023705340,0.3240,Active Import Interval (kWh),30-06-2024 00:00
10307679119,000000000023705340,0.2860,Active Import Interval (kWh),29-06-2024 23:30
10307679119,000000000023705340,0.3030,Active Import Interval (kWh),29-06-2024 23:00
10307679119,000000000023705340,0.4020,Active Import Interval (kWh),29-06-2024 22:30
10307679119,000000000023705340,0.6660,Active Import Interval (kWh),29-06-2024 22:00
10307679119,000000000023705340,0.9140,Active Import Interval (kWh),29-06-2024 21:30
10307679119,000000000023705340,0.3460,Active Import Interval (kWh),29-06-2024 21:00
10307679119,000000000023705340,0.7120,Active Import Interval (kWh),29-06-2024 20:30
10307679119,000000000023705340,0.2000,Active Import Interval (kWh),29-06-2024 20:00
10307679119,000000000023705340,0.6160,Active Import Interval (kWh),29-06-2024 19:30
10307679119,000000000023705340,0.6380,Active Import Interval (kWh),29-06-2024 19:00
10307679119,000000000023705340,1.1050,Active Import Interval (kWh),29-06-2024 18:30
10307679119,000000000023705340,0.8230,Active Import Interval (kWh),29-06-2024 18:00
10307679119,000000000023705340,1.5520,Active Import Interval (kWh),29-06-2024 17:30
10307679119,000000000023705340,0.4580,Active Import Interval (kWh),29-06-2024 17:00
10307679119,000000000023705340,0.4080,Active Import Interval (kWh),29-06-2024 16:30
10307679119,000000000023705340,0.2290,Active Import Interval (kWh),29-06-2024 16:00
10307679119,000000000023705340,0.7380,Active Import Interval (kWh),29-06-2024 15:30
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),29-06-2024 15:00
10307679119,000000000023705340,0.1470,Active Import Interval (kWh),29-06-2024 14:30
10307679119,000000000023705340,0.1410,Active Import Interval (kWh),29-06-2024 14:00
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),29-06-2024 13:30
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),29-06-2024 13:00
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),29-06-2024 12:30
10307679119,000000000023705340,0.1540,Active Import Interval (kWh),29-06-2024 12:00
10307679119,000000000023705340,0.2070,Active Import Interval (kWh),29-06-2024 11:30
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),29-06-2024 11:00
10307679119,000000000023705340,0.1670,Active Import Interval (kWh),29-06-2024 10:30
10307679119,000000000023705340,0.2970,Active Import Interval (kWh),29-06-2024 10:00
10307679119,000000000023705340,0.1650,Active Import Interval (kWh),29-06-2024 09:30
10307679119,000000000023705340,0.1470,Active Import Interval (kWh),29-06-2024 09:00
10307679119,000000000023705340,0.1470,Active Import Interval (kWh),29-06-2024 08:30
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),29-06-2024 08:00
10307679119,000000000023705340,0.1280,Active Import Interval (kWh),29-06-2024 07:30
10307679119,000000000023705340,0.1330,Active Import Interval (kWh),29-06-2024 07:00
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),29-06-2024 06:30
10307679119,000000000023705340,0.1410,Active Import Interval (kWh),29-06-2024 06:00
10307679119,000000000023705340,0.6660,Active Import Interval (kWh),29-06-2024 05:30
10307679119,000000000023705340,2.1390,Active Import Interval (kWh),29-06-2024 05:00
10307679119,000000000023705340,1.3170,Active Import Interval (kWh),29-06-2024 04:30
10307679119,000000000023705340,0.1190,Active Import Interval (kWh),29-06-2024 04:00
10307679119,000000000023705340,0.1160,Active Import Interval (kWh),29-06-2024 03:30
10307679119,000000000023705340,0.1150,Active Import Interval (kWh),29-06-2024 03:00
10307679119,000000000023705340,0.1430,Active Import Interval (kWh),29-06-2024 02:30
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),29-06-2024 02:00
10307679119,000000000023705340,0.2010,Active Import Interval (kWh),29-06-2024 01:30
10307679119,000000000023705340,0.2740,Active Import Interval (kWh),29-06-2024 01:00
10307679119,000000000023705340,0.3000,Active Import Interval (kWh),29-06-2024 00:30
10307679119,000000000023705340,0.3130,Active Import Interval (kWh),29-06-2024 00:00
10307679119,000000000023705340,0.5440,Active Import Interval (kWh),28-06-2024 23:30
10307679119,000000000023705340,0.5730,Active Import Interval (kWh),28-06-2024 23:00
10307679119,000000000023705340,0.6680,Active Import Interval (kWh),28-06-2024 22:30
10307679119,000000000023705340,0.4490,Active Import Interval (kWh),28-06-2024 22:00
10307679119,000000000023705340,0.2220,Active Import Interval (kWh),28-06-2024 21:30
10307679119,000000000023705340,0.2250,Active Import Interval (kWh),28-06-2024 18:30
10307679119,000000000023705340,0.2730,Active Import Interval (kWh),28-06-2024 18:00
10307679119,000000000023705340,1.4950,Active Import Interval (kWh),28-06-2024 17:30
10307679119,000000000023705340,0.8700,Active Import Interval (kWh),28-06-2024 17:00
10307679119,000000000023705340,0.3160,Active Import Interval (kWh),28-06-2024 16:30
10307679119,000000000023705340,0.1670,Active Import Interval (kWh),28-06-2024 16:00
10307679119,000000000023705340,0.2610,Active Import Interval (kWh),28-06-2024 15:30
10307679119,000000000023705340,0.3330,Active Import Interval (kWh),28-06-2024 15:00
10307679119,000000000023705340,0.3860,Active Import Interval (kWh),28-06-2024 14:30
10307679119,000000000023705340,0.6580,Active Import Interval (kWh),28-06-2024 14:00
10307679119,000000000023705340,0.4260,Active Import Interval (kWh),28-06-2024 13:30
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),28-06-2024 13:00
10307679119,000000000023705340,0.1980,Active Import Interval (kWh),28-06-2024 12:30
10307679119,000000000023705340,0.2070,Active Import Interval (kWh),28-06-2024 12:00
10307679119,000000000023705340,0.6010,Active Import Interval (kWh),28-06-2024 11:30
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),28-06-2024 11:00
10307679119,000000000023705340,0.1360,Active Import Interval (kWh),28-06-2024 10:30
10307679119,000000000023705340,0.1580,Active Import Interval (kWh),28-06-2024 10:00
10307679119,000000000023705340,0.3420,Active Import Interval (kWh),28-06-2024 09:30
10307679119,000000000023705340,0.2160,Active Import Interval (kWh),28-06-2024 09:00
10307679119,000000000023705340,0.2110,Active Import Interval (kWh),28-06-2024 08:30
10307679119,000000000023705340,0.1880,Active Import Interval (kWh),28-06-2024 08:00
10307679119,000000000023705340,0.1610,Active Import Interval (kWh),28-06-2024 07:30
10307679119,000000000023705340,0.1430,Active Import Interval (kWh),28-06-2024 07:00
10307679119,000000000023705340,1.0090,Active Import Interval (kWh),28-06-2024 06:30
10307679119,000000000023705340,0.1190,Active Import Interval (kWh),28-06-2024 06:00
10307679119,000000000023705340,0.1030,Active Import Interval (kWh),28-06-2024 05:30
10307679119,000000000023705340,0.1360,Active Import Interval (kWh),28-06-2024 05:00
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),28-06-2024 04:30
10307679119,000000000023705340,0.1290,Active Import Interval (kWh),28-06-2024 04:00
10307679119,000000000023705340,0.1250,Active Import Interval (kWh),28-06-2024 03:30
10307679119,000000000023705340,0.2850,Active Import Interval (kWh),28-06-2024 01:00
10307679119,000000000023705340,0.9540,Active Import Interval (kWh),28-06-2024 00:30
10307679119,000000000023705340,1.0120,Active Import Interval (kWh),28-06-2024 00:00
10307679119,000000000023705340,0.5230,Active Import Interval (kWh),27-06-2024 23:30
10307679119,000000000023705340,0.6580,Active Import Interval (kWh),27-06-2024 23:00
10307679119,000000000023705340,0.3250,Active Import Interval (kWh),27-06-2024 22:30
10307679119,000000000023705340,0.3010,Active Import Interval (kWh),27-06-2024 22:00
10307679119,000000000023705340,0.2220,Active Import Interval (kWh),27-06-2024 21:30
10307679119,000000000023705340,0.1690,Active Import Interval (kWh),27-06-2024 21:00
10307679119,000000000023705340,0.2050,Active Import Interval (kWh),27-06-2024 20:30
10307679119,000000000023705340,0.2480,Active Import Interval (kWh),27-06-2024 20:00
10307679119,000000000023705340,0.4250,Active Import Interval (kWh),27-06-2024 19:30
10307679119,000000000023705340,0.3310,Active Import Interval (kWh),27-06-2024 19:00
10307679119,000000000023705340,0.3150,Active Import Interval (kWh),27-06-2024 18:30
10307679119,000000000023705340,0.2260,Active Import Interval (kWh),27-06-2024 18:00
10307679119,000000000023705340,1.2120,Active Import Interval (kWh),27-06-2024 17:30
10307679119,000000000023705340,0.2400,Active Import Interval (kWh),27-06-2024 17:00
10307679119,000000000023705340,0.2350,Active Import Interval (kWh),27-06-2024 16:30
10307679119,000000000023705340,0.2390,Active Import Interval (kWh),27-06-2024 16:00
10307679119,000000000023705340,0.3340,Active Import Interval (kWh),27-06-2024 15:30
10307679119,000000000023705340,0.3300,Active Import Interval (kWh),27-06-2024 15:00
10307679119,000000000023705340,0.1980,Active Import Interval (kWh),27-06-2024 14:30
10307679119,000000000023705340,0.3500,Active Import Interval (kWh),27-06-2024 14:00
10307679119,000000000023705340,0.1510,Active Import Interval (kWh),27-06-2024 13:30
10307679119,000000000023705340,0.1690,Active Import Interval (kWh),27-06-2024 13:00
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),27-06-2024 12:30
10307679119,000000000023705340,0.1830,Active Import Interval (kWh),27-06-2024 12:00
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),27-06-2024 11:30
10307679119,000000000023705340,0.1810,Active Import Interval (kWh),27-06-2024 11:00
10307679119,000000000023705340,0.1610,Active Import Interval (kWh),27-06-2024 10:30
10307679119,000000000023705340,0.3180,Active Import Interval (kWh),27-06-2024 10:00
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),27-06-2024 09:30
10307679119,000000000023705340,0.1460,Active Import Interval (kWh),27-06-2024 09:00
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),27-06-2024 08:30
10307679119,000000000023705340,0.1840,Active Import Interval (kWh),27-06-2024 08:00
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),27-06-2024 07:30
10307679119,000000000023705340,0.1350,Active Import Interval (kWh),27-06-2024 07:00
10307679119,000000000023705340,0.9690,Active Import Interval (kWh),27-06-2024 06:30
10307679119,000000000023705340,0.1690,Active Import Interval (kWh),27-06-2024 06:00
10307679119,000000000023705340,0.1530,Active Import Interval (kWh),27-06-2024 05:30
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),27-06-2024 05:00
10307679119,000000000023705340,0.1300,Active Import Interval (kWh),27-06-2024 04:30
10307679119,000000000023705340,0.1370,Active Import Interval (kWh),27-06-2024 04:00
10307679119,000000000023705340,0.1310,Active Import Interval (kWh),27-06-2024 03:30
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),27-06-2024 03:00
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),27-06-2024 02:30
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),27-06-2024 02:00
10307679119,000000000023705340,1.0400,Active Import Interval (kWh),27-06-2024 01:30
10307679119,000000000023705340,0.4330,Active Import Interval (kWh),27-06-2024 01:00
10307679119,000000000023705340,0.4820,Active Import Interval (kWh),27-06-2024 00:30
10307679119,000000000023705340,0.2200,Active Import Interval (kWh),27-06-2024 00:00
10307679119,000000000023705340,0.5300,Active Import Interval (kWh),26-06-2024 23:30
10307679119,000000000023705340,0.6710,Active Import Interval (kWh),26-06-2024 23:00
10307679119,000000000023705340,0.2880,Active Import Interval (kWh),26-06-2024 22:30
10307679119,000000000023705340,0.4370,Active Import Interval (kWh),26-06-2024 22:00
10307679119,000000000023705340,0.2730,Active Import Interval (kWh),26-06-2024 21:30
10307679119,000000000023705340,0.2650,Active Import Interval (kWh),26-06-2024 21:00
10307679119,000000000023705340,0.4370,Active Import Interval (kWh),26-06-2024 20:30
10307679119,000000000023705340,0.8470,Active Import Interval (kWh),26-06-2024 20:00
10307679119,000000000023705340,0.7390,Active Import Interval (kWh),26-06-2024 19:30
10307679119,000000000023705340,0.8050,Active Import Interval (kWh),26-06-2024 19:00
10307679119,000000000023705340,0.4600,Active Import Interval (kWh),26-06-2024 18:30
10307679119,000000000023705340,0.1980,Active Import Interval (kWh),26-06-2024 18:00
10307679119,000000000023705340,0.8860,Active Import Interval (kWh),26-06-2024 17:30
10307679119,000000000023705340,0.3500,Active Import Interval (kWh),26-06-2024 17:00
10307679119,000000000023705340,1.2610,Active Import Interval (kWh),26-06-2024 16:30
10307679119,000000000023705340,0.4730,Active Import Interval (kWh),26-06-2024 16:00
10307679119,000000000023705340,0.1180,Active Import Interval (kWh),26-06-2024 15:30
10307679119,000000000023705340,0.1570,Active Import Interval (kWh),26-06-2024 15:00
10307679119,000000000023705340,0.2750,Active Import Interval (kWh),26-06-2024 14:30
10307679119,000000000023705340,0.7470,Active Import Interval (kWh),26-06-2024 14:00
10307679119,000000000023705340,0.2340,Active Import Interval (kWh),26-06-2024 13:30
10307679119,000000000023705340,0.2800,Active Import Interval (kWh),26-06-2024 13:00
10307679119,000000000023705340,0.8040,Active Import Interval (kWh),26-06-2024 12:30
10307679119,000000000023705340,0.2540,Active Import Interval (kWh),26-06-2024 12:00
10307679119,000000000023705340,0.2310,Active Import Interval (kWh),26-06-2024 11:30
10307679119,000000000023705340,0.2890,Active Import Interval (kWh),26-06-2024 11:00
10307679119,000000000023705340,0.1460,Active Import Interval (kWh),26-06-2024 10:30
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),26-06-2024 10:00
10307679119,000000000023705340,0.1640,Active Import Interval (kWh),26-06-2024 09:30
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),26-06-2024 09:00
10307679119,000000000023705340,0.1800,Active Import Interval (kWh),26-06-2024 08:30
10307679119,000000000023705340,0.1690,Active Import Interval (kWh),26-06-2024 08:00
10307679119,000000000023705340,0.1460,Active Import Interval (kWh),26-06-2024 07:30
10307679119,000000000023705340,0.1360,Active Import Interval (kWh),26-06-2024 07:00
10307679119,000000000023705340,1.1080,Active Import Interval (kWh),26-06-2024 06:30
10307679119,000000000023705340,0.1330,Active Import Interval (kWh),26-06-2024 06:00
10307679119,000000000023705340,0.1340,Active Import Interval (kWh),26-06-2024 05:30
10307679119,000000000023705340,0.1170,Active Import Interval (kWh),26-06-2024 05:00
10307679119,000000000023705340,0.1680,Active Import Interval (kWh),26-06-2024 04:30
10307679119,000000000023705340,0.1620,Active Import Interval (kWh),26-06-2024 04:00
10307679119,000000000023705340,0.1430,Active Import Interval (kWh),26-06-2024 03:30
10307679119,000000000023705340,0.1730,Active Import Interval (kWh),26-06-2024 03:00
10307679119,000000000023705340,0.1350,Active Import Interval (kWh),26-06-2024 02:30
10307679119,000000000023705340,0.1530,Active Import Interval (kWh),26-06-2024 02:00
10307679119,000000000023705340,0.2570,Active Import Interval (kWh),26-06-2024 01:30
10307679119,000000000023705340,1.0320,Active Import Interval (kWh),26-06-2024 01:00
10307679119,000000000023705340,0.2180,Active Import Interval (kWh),26-06-2024 00:30
10307679119,000000000023705340,0.4670,Active Import Interval (kWh),26-06-2024 00:00
10307679119,000000000023705340,0.5760,Active Import Interval (kWh),25-06-2024 23:30
10307679119,000000000023705340,0.4670,Active Import Interval (kWh),25-06-2024 23:00
10307679119,000000000023705340,0.5850,Active Import Interval (kWh),25-06-2024 22:30
10307679119,000000000023705340,0.4440,Active Import Interval (kWh),25-06-2024 22:00
10307679119,000000000023705340,0.2240,Active Import Interval (kWh),25-06-2024 21:30
10307679119,000000000023705340,0.1940,Active Import Interval (kWh),25-06-2024 21:00
10307679119,000000000023705340,0.2010,Active Import Interval (kWh),25-06-2024 20:30
10307679119,000000000023705340,0.3230,Active Import Interval (kWh),25-06-2024 20:00
10307679119,000000000023705340,0.2290,Active Import Interval (kWh),25-06-2024 19:30
10307679119,000000000023705340,0.1970,Active Import Interval (kWh),25-06-2024 19:00
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),25-06-2024 18:30
10307679119,000000000023705340,0.1560,Active Import Interval (kWh),25-06-2024 18:00
10307679119,000000000023705340,0.9110,Active Import Interval (kWh),25-06-2024 17:30
10307679119,000000000023705340,0.1920,Active Import Interval (kWh),25-06-2024 17:00
10307679119,000000000023705340,0.1920,Active Import Interval (kWh),25-06-2024 16:30
10307679119,000000000023705340,0.4680,Active Import Interval (kWh),25-06-2024 16:00
10307679119,000000000023705340,0.2050,Active Import Interval (kWh),25-06-2024 15:30
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),25-06-2024 15:00
10307679119,000000000023705340,0.1770,Active Import Interval (kWh),25-06-2024 14:30
10307679119,000000000023705340,0.3770,Active Import Interval (kWh),25-06-2024 14:00
10307679119,000000000023705340,2.0290,Active Import Interval (kWh),25-06-2024 13:30
10307679119,000000000023705340,0.4860,Active Import Interval (kWh),25-06-2024 13:00
10307679119,000000000023705340,0.2300,Active Import Interval (kWh),25-06-2024 12:30
10307679119,000000000023705340,0.2120,Active Import Interval (kWh),25-06-2024 12:00
10307679119,000000000023705340,0.2990,Active Import Interval (kWh),25-06-2024 11:30
10307679119,000000000023705340,0.1490,Active Import Interval (kWh),25-06-2024 11:00
10307679119,000000000023705340,0.1580,Active Import Interval (kWh),25-06-2024 10:30
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),25-06-2024 10:00
10307679119,000000000023705340,0.2920,Active Import Interval (kWh),25-06-2024 09:30
10307679119,000000000023705340,0.1590,Active Import Interval (kWh),25-06-2024 09:00
10307679119,000000000023705340,0.1430,Active Import Interval (kWh),25-06-2024 08:30
10307679119,000000000023705340,0.1550,Active Import Interval (kWh),25-06-2024 08:00
10307679119,000000000023705340,0.1250,Active Import Interval (kWh),25-06-2024 07:30
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),25-06-2024 07:00
10307679119,000000000023705340,0.9990,Active Import Interval (kWh),25-06-2024 06:30
10307679119,000000000023705340,0.1410,Active Import Interval (kWh),25-06-2024 06:00
10307679119,000000000023705340,0.1360,Active Import Interval (kWh),25-06-2024 05:30
10307679119,000000000023705340,0.1420,Active Import Interval (kWh),25-06-2024 05:00
10307679119,000000000023705340,0.1610,Active Import Interval (kWh),25-06-2024 04:30
10307679119,000000000023705340,0.1320,Active Import Interval (kWh),25-06-2024 04:00
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),25-06-2024 03:30
10307679119,000000000023705340,0.1430,Active Import Interval (kWh),25-06-2024 03:00
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),25-06-2024 02:30
10307679119,000000000023705340,0.1450,Active Import Interval (kWh),25-06-2024 02:00
10307679119,000000000023705340,0.4770,Active Import Interval (kWh),25-06-2024 01:30
10307679119,000000000023705340,0.7640,Active Import Interval (kWh),25-06-2024 01:00
10307679119,000000000023705340,0.8200,Active Import Interval (kWh),25-06-2024 00:30
10307679119,000000000023705340,0.3560,Active Import Interval (kWh),25-06-2024 00:00
10307679119,000000000023705340,0.5360,Active Import Interval (kWh),24-06-2024 23:30
10307679119,000000000023705340,0.7920,Active Import Interval (kWh),24-06-2024 23:00
10307679119,000000000023705340,0.3440,Active Import Interval (kWh),24-06-2024 22:30
10307679119,000000000023705340,0.3670,Active Import Interval (kWh),24-06-2024 22:00
10307679119,000000000023705340,1.0800,Active Import Interval (kWh),24-06-2024 21:30
10307679119,000000000023705340,0.2730,Active Import Interval (kWh),24-06-2024 21:00
10307679119,000000000023705340,0.4830,Active Import Interval (kWh),24-06-2024 20:30
10307679119,000000000023705340,0.3950,Active Import Interval (kWh),24-06-2024 20:00
10307679119,000000000023705340,0.1620,Active Import Interval (kWh),24-06-2024 19:30
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),24-06-2024 19:00
10307679119,000000000023705340,0.7470,Active Import Interval (kWh),24-06-2024 18:30
10307679119,000000000023705340,0.7160,Active Import Interval (kWh),24-06-2024 18:00
10307679119,000000000023705340,0.7150,Active Import Interval (kWh),24-06-2024 17:30
10307679119,000000000023705340,0.2190,Active Import Interval (kWh),24-06-2024 17:00
10307679119,000000000023705340,0.1750,Active Import Interval (kWh),24-06-2024 16:30
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),24-06-2024 16:00
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),24-06-2024 15:30
10307679119,000000000023705340,0.1940,Active Import Interval (kWh),24-06-2024 15:00
10307679119,000000000023705340,0.2000,Active Import Interval (kWh),24-06-2024 14:30
10307679119,000000000023705340,0.1690,Active Import Interval (kWh),24-06-2024 14:00
10307679119,000000000023705340,0.2280,Active Import Interval (kWh),24-06-2024 13:30
10307679119,000000000023705340,0.4090,Active Import Interval (kWh),24-06-2024 13:00
10307679119,000000000023705340,0.2010,Active Import Interval (kWh),24-06-2024 12:30
10307679119,000000000023705340,0.1840,Active Import Interval (kWh),24-06-2024 12:00
10307679119,000000000023705340,0.1900,Active Import Interval (kWh),24-06-2024 11:30
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),24-06-2024 11:00
10307679119,000000000023705340,0.1390,Active Import Interval (kWh),24-06-2024 10:30
10307679119,000000000023705340,0.1660,Active Import Interval (kWh),24-06-2024 10:00
10307679119,000000000023705340,0.2140,Active Import Interval (kWh),24-06-2024 09:30
10307679119,000000000023705340,0.2770,Active Import Interval (kWh),24-06-2024 09:00
10307679119,000000000023705340,0.1610,Active Import Interval (kWh),24-06-2024 08:30
10307679119,000000000023705340,0.1540,Active Import Interval (kWh),24-06-2024 08:00
10307679119,000000000023705340,0.1400,Active Import Interval (kWh),24-06-2024 07:30
10307679119,000000000023705340,0.2420,Active Import Interval (kWh),24-06-2024 07:00
10307679119,000000000023705340,1.3920,Active Import Interval (kWh),24-06-2024 06:30
10307679119,000000000023705340,0.1730,Active Import Interval (kWh),24-06-2024 06:00
10307679119,000000000023705340,0.1370,Active Import Interval (kWh),24-06-2024 05:30
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),24-06-2024 05:00
10307679119,000000000023705340,0.1330,Active Import Interval (kWh),24-06-2024 04:30
10307679119,000000000023705340,0.1520,Active Import Interval (kWh),24-06-2024 04:00
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),24-06-2024 03:30
10307679119,000000000023705340,0.1710,Active Import Interval (kWh),24-06-2024 03:00
10307679119,000000000023705340,0.1770,Active Import Interval (kWh),24-06-2024 02:30
10307679119,000000000023705340,0.1580,Active Import Interval (kWh),24-06-2024 02:00
10307679119,000000000023705340,0.1530,Active Import Interval (kWh),24-06-2024 01:30
10307679119,000000000023705340,0.1970,Active Import Interval (kWh),24-06-2024 01:00
10307679119,000000000023705340,0.3170,Active Import Interval (kWh),24-06-2024 00:30
10307679119,000000000023705340,0.3590,Active Import Interval (kWh),24-06-2024 00:00
10307679119,000000000023705340,0.3600,Active Import Interval (kWh),23-06-2024 23:30
10307679119,000000000023705340,0.4180,Active Import Interval (kWh),23-06-2024 23:00
10307679119,000000000023705340,0.5270,Active Import Interval (kWh),23-06-2024 22:30
10307679119,000000000023705340,0.2700,Active Import Interval (kWh),23-06-2024 22:00
10307679119,000000000023705340,0.2280,Active Import Interval (kWh),23-06-2024 21:30
10307679119,000000000023705340,1.1240,Active Import Interval (kWh),23-06-2024 21:00
10307679119,000000000023705340,0.3760,Active Import Interval (kWh),23-06-2024 20:30
10307679119,000000000023705340,0.1740,Active Import Interval (kWh),23-06-2024 20:00
10307679119,000000000023705340,0.1960,Active Import Interval (kWh),23-06-2024 19:30
10307679119,000000000023705340,0.1860,Active Import Interval (kWh),23-06-2024 19:00
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),23-06-2024 18:30
10307679119,000000000023705340,0.1630,Active Import Interval (kWh),23-06-2024 18:00
10307679119,000000000023705340,0.8500,Active Import Interval (kWh),23-06-2024 17:30
10307679119,000000000023705340,1.0120,Active Import Interval (kWh),23-06-2024 17:00
10307679119,000000000023705340,0.5200,Active Import Interval (kWh),23-06-2024 16:30
10307679119,000000000023705340,0.2190,Active Import Interval (kWh),23-06-2024 16:00
10307679119,000000000023705340,0.2650,Active Import Interval (kWh),23-06-2024 15:30
10307679119,000000000023705340,0.6090,Active Import Interval (kWh),23-06-2024 15:00
10307679119,000000000023705340,0.9530,Active Import Interval (kWh),23-06-2024 14:30
10307679119,000000000023705340,0.3960,Active Import Interval (kWh),23-06-2024 14:00
10307679119,000000000023705340,0.8330,Active Import Interval (kWh),23-06-2024 13:30
10307679119,000000000023705340,1.1940,Active Import Interval (kWh),23-06-2024 13:00
10307679119,000000000023705340,0.1820,Active Import Interval (kWh),23-06-2024 12:30
10307679119,000000000023705340,0.1990,Active Import Interval (kWh),23-06-2024 12:00
10307679119,000000000023705340,0.7500,Active Import Interval (kWh),23-06-2024 11:30
10307679119,000000000023705340,0.2900,Active Import Interval (kWh),23-06-2024 11:00
10307679119,000000000023705340,0.4900,Active Import Interval (kWh),23-06-2024 10:30
10307679119,000000000023705340,0.6620,Active Import Interval (kWh),23-06-2024 10:00
10307679119,000000000023705340,0.3630,Active Import Interval (kWh),23-06-2024 09:30
10307679119,000000000023705340,0.1930,Active Import Interval (kWh),23-06-2024 09:00
10307679119,000000000023705340,0.1990,Active Import Interval (kWh),23-06-2024 08:30
10307679119,000000000023705340,0.1700,Active Import Interval (kWh),23-06-2024 08:00
10307679119,000000000023705340,0.1600,Active Import Interval (kWh),23-06-2024 07:30
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),23-06-2024 07:00
10307679119,000000000023705340,0.9430,Active Import Interval (kWh),23-06-2024 06:30
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),23-06-2024 06:00
10307679119,000000000023705340,0.1870,Active Import Interval (kWh),23-06-2024 05:30
10307679119,000000000023705340,0.1730,Active Import Interval (kWh),23-06-2024 05:00
10307679119,000000000023705340,0.1480,Active Import Interval (kWh),23-06-2024 04:30
10307679119,000000000023705340,0.1950,Active Import Interval (kWh),23-06-2024 04:00
10307679119,000000000023705340,0.1790,Active Import Interval (kWh),23-06-2024 03:30
10307679119,000000000023705340,0.1720,Active Import Interval (kWh),23-06-2024 03:00
10307679119,000000000023705340,0.1620,Active Import Interval (kWh),23-06-2024 02:30
10307679119,000000000023705340,0.2120,Active Import Interval (kWh),23-06-2024 02:00
10307679119,000000000023705340,0.3610,Active Import Interval (kWh),23-06-2024 01:30
10307679119,000000000023705340,0.4030,Active Import Interval (kWh),23-06-2024 01:00
10307679119,000000000023705340,0.5370,Active Import Interval (kWh),23-06-2024 00:30
10307679119,000000000023705340,0.3960,Active Import Interval (kWh),23-06-2024 00:00
10307679119,000000000023705340,0.4930,Active Import Interval (kWh),22-06-2024 23:30
10307679119,000000000023705340,1.5270,Active Import Interval (kWh),22-06-2024 23:00
10307679119,000000000023705340,0.4230,Active Import Interval (kWh),22-06-2024 22:30
10307679119,000000000023705340,0.3070,Active Import Interval (kWh),22-06-2024 22:00
10307679119,000000000023705340,0.2570,Active Import Interval (kWh),22-06-2024 21:30
10307679119,000000000023705340,0.3140,Active Import Interval (kWh),22-06-2024 21:00
10307679119,000000000023705340,0.2700,Active Import Interval (kWh),22-06-2024 20:30
10307679119,000000000023705340,0.3320,Active Import Interval (kWh),22-06-2024 20:00
10307679119,000000000023705340,1.2160,Active Import Interval (kWh),22-06-2024 19:30
10307679119,000000000023705340,0.5520,Active Import Interval (kWh),22-06-2024 19:00
10307679119,000000000023705340,0.2450,Active Import Interval (kWh),22-06-2024 18:30
10307679119,000000000023705340,0.2220,Active Import Interval (kWh),22-06-2024 18:00
10307679119,000000000023705340,1.3020,Active Import Interval (kWh),22-06-2024 17:30
10307679119,000000000023705340,0.3940,Active Import Interval (kWh),22-06-2024 17:00
10307679119,000000000023705340,0.2010,Active Import Interval (kWh),22-06-2024 16:30
10307679119,000000000023705340,0.1790,Active Import Interval (kWh),22-06-2024 16:00
10307679119,000000000023705340,0.1890,Active Import Interval (kWh),22-06-2024 15:30
10307679119,000000000023705340,0.3480,Active Import Interval (kWh),22-06-2024 15:00
10307679119,000000000023705340,0.4060,Active Import Interval (kWh),22-06-2024 14:30
